Game_ID,Team,Player,blocks,min,pFouls,tpp,totReb,defReb,assists,fgm,offReb,plusMinus,fga,tpa,ftp,fta,turnovers,tpm,points,steals,ftm,fgp
10401,Bucks,Greg Monroe,0,13,1,0.0,6,3,0,3,3,-1,4,0,60.0,5,0,0,9,2,3,75.0
10401,Bucks,Jordan Nwora,0,14,3,0.0,2,1,0,1,1,-5,7,4,0.0,0,1,0,2,1,0,14.3
10401,Bucks,Lindell Wigginton,0,17,3,50.0,3,2,2,2,1,-11,5,2,0.0,0,3,1,5,0,0,40.0
10427,Bucks,Khris Middleton,0,35,3,12.5,11,11,9,3,0,-9,15,8,90.0,10,4,1,16,1,9,20.0
10427,Bucks,Serge Ibaka,1,31,4,0.0,7,7,0,3,0,-3,6,1,0.0,0,0,0,6,1,0,50.0
10427,Bucks,Bobby Portis,1,31,3,25.0,9,7,0,8,2,-11,15,4,0.0,2,0,1,17,0,0,53.3
10427,Bucks,Grayson Allen,0,32,1,40.0,3,3,1,5,0,-14,12,10,0.0,0,0,4,14,2,0,41.7
10427,Bucks,Jrue Holiday,0,35,3,50.0,2,1,6,9,1,-24,16,6,100.0,2,7,3,23,2,2,56.2
10427,Bucks,Thanasis Antetokounmpo,0,1,0,0.0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0
10427,Bucks,Sandro Mamukelashvili,0,1,0,0.0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0
10427,Bucks,Wesley Matthews,0,17,1,0.0,1,1,0,0,0,-16,3,3,0.0,0,1,0,0,1,0,0.0
10427,Bucks,Greg Monroe,1,11,1,0.0,3,1,0,1,2,-6,2,0,50.0,2,1,0,3,0,1,50.0
10427,Bucks,Jordan Nwora,0,23,1,50.0,3,2,1,7,1,-9,14,6,0.0,0,0,3,17,0,0,50.0
10427,Bucks,Lindell Wigginton,0,17,1,33.3,4,4,1,2,0,13,6,3,75.0,8,0,1,11,1,6,33.3
10435,Bucks,Khris Middleton,0,33,2,25.0,2,2,8,7,0,12,12,4,100.0,4,0,1,19,1,4,58.3
10435,Bucks,Giannis Antetokounmpo,0,36,3,66.7,14,10,4,17,4,7,21,3,77.8,18,3,2,50,0,14,81.0
10435,Bucks,Bobby Portis,0,28,0,0.0,14,12,2,3,2,4,14,5,0.0,0,3,0,6,3,0,21.4
10435,Bucks,Grayson Allen,0,15,1,33.3,1,1,2,1,0,1,4,3,0.0,0,0,1,3,0,0,25.0
10435,Bucks,Jrue Holiday,0,36,3,33.3,3,2,8,6,1,15,12,3,50.0,2,2,1,14,1,1,50.0
10435,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,-1,0,0,0.0,0,0,0,0,0,0,0.0
10435,Bucks,Serge Ibaka,0,24,4,100.0,5,4,1,3,1,-2,3,1,66.7,3,1,1,9,0,2,100.0
10435,Bucks,Sandro Mamukelashvili,0,10,1,0.0,2,1,0,3,1,1,3,0,0.0,0,0,0,6,0,0,100.0
10435,Bucks,Wesley Matthews,,,,,,,,,,,,,,,,,,,,
10435,Bucks,Jordan Nwora,0,26,2,25.0,4,4,2,4,0,7,9,4,0.0,0,2,1,9,1,0,44.4
10435,Bucks,Lindell Wigginton,0,28,1,50.0,2,2,1,4,0,1,8,6,33.3,3,2,3,12,1,1,50.0
10452,Bucks,Khris Middleton,0,37,3,16.7,5,4,2,6,1,7,20,12,83.3,6,2,2,19,0,5,30.0
10452,Bucks,Giannis Antetokounmpo,1,39,4,50.0,11,7,9,13,4,-9,23,4,80.0,5,3,2,32,3,4,56.5
10452,Bucks,Bobby Portis,0,28,4,14.3,7,3,3,6,4,4,13,7,80.0,5,0,1,17,1,4,46.2
10452,Bucks,Jordan Nwora,0,34,3,57.1,3,2,0,6,1,-1,12,7,100.0,2,1,4,18,0,2,50.0
10452,Bucks,Jrue Holiday,0,38,3,50.0,5,3,3,8,2,-12,15,6,62.5,8,0,3,24,1,5,53.3
10452,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0
10452,Bucks,DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,
10452,Bucks,Serge Ibaka,0,23,2,20.0,6,6,2,2,0,-3,8,5,0.0,0,1,1,5,0,0,25.0
10452,Bucks,Sandro Mamukelashvili,0,1,0,0.0,1,1,0,0,0,-4,0,0,0.0,0,0,0,0,0,0,0.0
10452,Bucks,Wesley Matthews,0,19,3,33.3,1,1,1,1,0,-5,3,3,0.0,0,0,1,3,0,0,33.3
10452,Bucks,Lindell Wigginton,0,16,0,0.0,5,5,0,0,0,6,1,0,100.0,2,0,0,2,0,2,0.0
10475,Bucks,Khris Middleton,0,36,4,60.0,3,2,7,8,1,-11,13,5,75.0,8,2,3,25,0,6,61.5
10475,Bucks,Giannis Antetokounmpo,0,36,2,16.7,14,14,6,8,0,-8,20,6,75.0,16,4,1,29,1,12,40.0
10475,Bucks,Bobby Portis,0,36,3,57.1,12,11,0,11,1,7,18,14,0.0,2,0,8,30,0,0,61.1
10475,Bucks,Grayson Allen,0,22,3,33.3,1,1,1,2,0,20,4,3,66.7,3,1,1,7,0,2,50.0
10475,Bucks,Jrue Holiday,0,39,2,50.0,5,4,7,7,1,-18,9,2,50.0,8,7,1,19,2,4,77.8
10475,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10475,Bucks,DeAndre' Bembry,0,10,4,0.0,0,0,1,0,0,3,0,0,0.0,0,0,0,0,0,0,0.0
10475,Bucks,Jevon Carter,0,9,3,0.0,1,1,1,0,0,10,1,0,0.0,0,0,0,0,0,0,0.0
10475,Bucks,Serge Ibaka,0,15,3,25.0,4,3,0,3,1,-7,8,4,100.0,1,0,1,8,0,1,37.5
10475,Bucks,Sandro Mamukelashvili,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10475,Bucks,Wesley Matthews,0,27,2,33.3,2,2,1,2,0,-18,4,3,0.0,0,0,1,5,1,0,50.0
10475,Bucks,Jordan Nwora,0,7,0,0.0,1,1,0,0,0,7,1,1,0.0,0,0,0,0,0,0,0.0
10475,Bucks,Lindell Wigginton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10489,Bucks,Khris Middleton,0,27,0,30.0,4,2,3,5,2,18,16,10,100.0,6,1,3,19,0,6,31.2
10489,Bucks,Giannis Antetokounmpo,4,28,3,0.0,16,13,6,6,3,25,10,2,100.0,14,3,0,26,2,14,60.0
10489,Bucks,Bobby Portis,0,22,2,57.1,10,9,0,7,1,16,14,7,100.0,2,2,4,20,0,2,50.0
10489,Bucks,Grayson Allen,0,18,2,50.0,1,1,1,4,0,22,7,6,0.0,0,0,3,11,0,0,57.1
10489,Bucks,Jrue Holiday,0,24,4,62.5,6,1,8,7,5,30,15,8,100.0,2,0,5,21,0,2,46.7
10489,Bucks,Thanasis Antetokounmpo,0,10,4,0.0,4,2,0,3,2,-6,3,0,50.0,2,0,0,7,1,1,100.0
10489,Bucks,DeAndre' Bembry,0,19,1,0.0,3,2,2,3,1,4,4,0,0.0,0,0,0,6,1,0,75.0
10489,Bucks,Jevon Carter,0,28,2,40.0,3,2,2,2,1,1,8,5,100.0,4,0,2,10,0,4,25.0
10489,Bucks,Serge Ibaka,1,15,6,0.0,7,7,0,1,0,2,1,0,0.0,0,1,0,2,0,0,100.0
10489,Bucks,Wesley Matthews,0,15,0,0.0,5,4,2,0,1,11,4,3,100.0,2,2,0,2,0,2,0.0
10489,Bucks,Jordan Nwora,0,17,3,33.3,2,2,1,1,0,7,6,3,0.0,0,3,1,3,0,0,16.7
10489,Bucks,Lindell Wigginton,0,9,1,0.0,1,0,0,1,1,-10,3,1,20.0,5,1,0,3,0,1,33.3
10501,Bucks,Khris Middleton,0,36,1,50.0,4,3,3,8,1,8,20,8,100.0,6,3,4,26,1,6,40.0
10501,Bucks,Giannis Antetokounmpo,1,34,4,25.0,17,13,5,9,4,7,20,4,81.8,11,4,1,28,2,9,45.0
10501,Bucks,Bobby Portis,2,31,2,33.3,7,4,1,6,3,10,12,6,50.0,2,0,2,15,2,1,50.0
10501,Bucks,Grayson Allen,0,23,2,50.0,7,7,1,4,0,1,7,2,0.0,0,1,1,9,0,0,57.1
10501,Bucks,Jrue Holiday,0,38,1,37.5,6,5,11,8,1,12,17,8,100.0,6,4,3,25,2,6,47.1
10501,Bucks,Wesley Matthews,0,28,4,25.0,1,1,0,1,0,12,6,4,100.0,2,0,1,5,0,2,16.7
10501,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10501,Bucks,DeAndre' Bembry,0,11,0,0.0,3,2,0,0,1,-15,1,0,0.0,0,0,0,0,0,0,0.0
10501,Bucks,Jevon Carter,0,11,1,100.0,1,1,0,1,0,-10,2,1,0.0,0,0,1,3,0,0,50.0
10501,Bucks,Serge Ibaka,0,18,0,0.0,6,5,1,2,1,-14,3,1,0.0,0,0,0,4,0,0,66.7
10501,Bucks,Jordan Nwora,0,5,1,50.0,0,0,0,2,0,-6,3,2,0.0,0,0,1,5,0,0,66.7
10501,Bucks,Lindell Wigginton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10514,Bucks,Khris Middleton,0,38,4,25.0,6,5,7,9,1,10,15,4,75.0,4,6,1,22,0,3,60.0
10514,Bucks,Giannis Antetokounmpo,1,38,4,0.0,16,12,5,12,4,15,22,2,52.6,19,4,0,34,2,10,54.5
10514,Bucks,Bobby Portis,1,31,3,50.0,7,6,0,5,1,1,9,4,0.0,0,1,2,12,1,0,55.6
10514,Bucks,Grayson Allen,0,30,2,20.0,4,4,0,2,0,-5,6,5,100.0,2,0,1,7,0,2,33.3
10514,Bucks,Jrue Holiday,1,37,2,50.0,8,4,5,10,4,3,20,6,75.0,4,0,3,26,0,3,50.0
10514,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10514,Bucks,DeAndre' Bembry,0,0,0,0.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10514,Bucks,Jevon Carter,1,13,0,66.7,1,1,0,3,0,3,4,3,0.0,0,0,2,8,0,0,75.0
10514,Bucks,Serge Ibaka,0,12,1,0.0,2,1,0,0,1,-12,3,1,0.0,0,2,0,0,0,0,0.0
10514,Bucks,Wesley Matthews,0,23,1,25.0,1,0,1,2,1,4,7,4,100.0,2,0,1,7,1,2,28.6
10514,Bucks,Jordan Nwora,1,13,1,0.0,4,4,2,0,0,12,2,2,100.0,2,0,0,2,1,2,0.0
10514,Bucks,Lindell Wigginton,0,0,0,0.0,0,0,0,0,0,-1,0,0,0.0,0,0,0,0,0,0,0.0
10526,Bucks,Khris Middleton,0,35,2,55.6,8,8,5,16,0,21,27,9,100.0,7,3,5,44,1,7,59.3
10526,Bucks,Giannis Antetokounmpo,3,31,6,0.0,13,10,6,8,3,-8,13,1,50.0,6,3,0,19,1,3,61.5
10526,Bucks,Bobby Portis,0,32,2,40.0,6,2,0,2,4,11,8,5,75.0,4,2,2,9,0,3,25.0
10526,Bucks,Grayson Allen,0,31,3,66.7,1,1,6,3,0,17,5,3,100.0,2,1,2,10,2,2,60.0
10526,Bucks,Jrue Holiday,1,38,4,80.0,2,2,9,7,0,14,13,5,100.0,6,4,4,24,4,6,53.8
10526,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10526,Bucks,DeAndre' Bembry,0,8,1,0.0,1,1,0,0,0,-11,0,0,0.0,0,0,0,0,0,0,0.0
10526,Bucks,Jevon Carter,0,13,0,0.0,2,1,4,0,1,-8,1,1,0.0,0,1,0,0,0,0,0.0
10526,Bucks,Serge Ibaka,2,21,0,50.0,10,4,1,6,6,8,10,2,33.3,3,0,1,14,0,1,60.0
10526,Bucks,Jordan Nwora,0,26,1,16.7,5,5,0,5,0,6,10,6,100.0,1,0,1,12,1,1,50.0
10526,Bucks,Lindell Wigginton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10544,Bucks,Khris Middleton,0,29,2,57.1,2,2,9,9,0,24,17,7,100.0,3,1,4,25,0,3,52.9
10544,Bucks,Giannis Antetokounmpo,1,27,3,100.0,7,6,7,13,1,18,19,4,69.2,13,1,4,39,3,9,68.4
10544,Bucks,Bobby Portis,1,28,1,40.0,14,10,2,7,4,10,11,5,100.0,2,1,2,18,2,2,63.6
10544,Bucks,Jordan Nwora,0,37,3,16.7,7,6,3,5,1,16,13,6,0.0,0,2,1,11,0,0,38.5
10544,Bucks,Jrue Holiday,0,28,1,20.0,4,2,6,6,2,10,12,5,0.0,0,3,1,13,3,0,50.0
10544,Bucks,Thanasis Antetokounmpo,0,3,1,0.0,1,0,0,1,1,8,2,0,0.0,0,0,0,2,0,0,50.0
10544,Bucks,DeAndre' Bembry,0,20,2,0.0,3,1,3,0,2,11,3,0,0.0,0,1,0,0,0,0,0.0
10544,Bucks,Jevon Carter,0,25,2,57.1,3,2,4,4,1,23,9,7,0.0,0,1,4,12,2,0,44.4
10544,Bucks,Serge Ibaka,2,18,1,66.7,7,4,0,6,3,1,9,3,0.0,0,2,2,14,0,0,66.7
10544,Bucks,Sandro Mamukelashvili,0,8,2,100.0,4,3,0,2,1,6,2,2,100.0,2,0,2,8,0,2,100.0
10544,Bucks,Wesley Matthews,0,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0
10544,Bucks,Lindell Wigginton,0,5,0,0.0,1,1,1,0,0,8,3,1,0.0,0,0,0,0,0,0,0.0
10549,Bucks,Khris Middleton,0,36,1,33.3,3,3,8,9,0,5,17,6,100.0,3,1,2,23,0,3,52.9
10549,Bucks,Giannis Antetokounmpo,0,37,4,20.0,12,9,5,15,3,3,22,5,70.6,17,2,1,43,1,12,68.2
10549,Bucks,Bobby Portis,2,32,2,50.0,15,13,0,9,2,7,17,8,100.0,1,0,4,23,1,1,52.9
10549,Bucks,Grayson Allen,0,28,1,42.9,5,4,3,4,1,6,9,7,0.0,0,0,3,11,1,0,44.4
10549,Bucks,Jrue Holiday,0,34,5,25.0,5,3,8,5,2,7,17,4,0.0,0,4,1,11,2,0,29.4
10549,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10549,Bucks,DeAndre' Bembry,0,2,0,0.0,0,0,0,0,0,-2,0,0,0.0,0,0,0,0,0,0,0.0
10549,Bucks,Jevon Carter,0,17,2,50.0,0,0,0,1,0,2,3,2,0.0,0,0,1,3,0,0,33.3
10549,Bucks,Serge Ibaka,0,17,1,0.0,5,4,0,0,1,6,1,0,100.0,2,0,0,2,2,2,0.0
10549,Bucks,Sandro Mamukelashvili,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10549,Bucks,Wesley Matthews,0,20,2,0.0,2,1,0,2,1,8,6,3,0.0,0,0,0,4,0,0,33.3
10549,Bucks,Jordan Nwora,0,13,1,0.0,3,2,0,2,1,3,2,0,0.0,0,1,0,4,0,0,100.0
10573,Bucks,Khris Middleton,0,35,3,44.4,4,2,6,6,2,-13,19,9,100.0,2,1,4,18,3,2,31.6
10573,Bucks,Giannis Antetokounmpo,1,34,2,25.0,8,7,3,9,1,-26,17,4,66.7,18,1,1,31,0,12,52.9
10573,Bucks,Bobby Portis,0,21,2,0.0,6,4,3,2,2,-17,10,4,0.0,0,0,0,4,1,0,20.0
10573,Bucks,Grayson Allen,0,28,2,44.4,3,3,3,4,0,-16,11,9,0.0,0,0,4,12,0,0,36.4
10573,Bucks,Jrue Holiday,0,33,1,40.0,1,1,7,5,0,-16,11,5,50.0,2,2,2,13,2,1,45.5
10573,Bucks,Thanasis Antetokounmpo,0,3,0,0.0,2,1,0,2,1,7,3,0,0.0,0,0,0,4,0,0,66.7
10573,Bucks,DeAndre' Bembry,0,3,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0
10573,Bucks,Jevon Carter,1,25,0,75.0,2,2,3,3,0,4,4,4,0.0,0,0,3,9,1,0,75.0
10573,Bucks,Serge Ibaka,0,17,3,66.7,6,5,0,6,1,2,9,3,100.0,1,0,2,15,0,1,66.7
10573,Bucks,Sandro Mamukelashvili,0,3,1,100.0,1,1,0,1,0,7,1,1,0.0,0,0,1,3,0,0,100.0
10573,Bucks,Wesley Matthews,0,23,1,0.0,3,2,1,0,1,-3,5,4,0.0,0,0,0,0,0,0,0.0
10573,Bucks,Jordan Nwora,0,10,0,0.0,3,3,1,0,0,6,2,1,0.0,0,0,0,0,0,0,0.0
10592,Bucks,Khris Middleton,1,35,2,40.0,3,3,4,7,0,-6,16,5,87.5,8,4,2,23,1,7,43.8
10592,Bucks,Giannis Antetokounmpo,0,33,5,0.0,15,14,4,12,1,4,24,2,85.7,7,1,0,30,1,6,50.0
10592,Bucks,Bobby Portis,1,28,0,20.0,6,4,1,3,2,-1,9,5,0.0,0,1,1,7,0,0,33.3
10592,Bucks,Grayson Allen,0,23,1,60.0,3,2,0,3,1,3,5,5,0.0,0,1,3,9,0,0,60.0
10592,Bucks,Jrue Holiday,0,36,3,33.3,4,4,7,10,0,5,21,6,87.5,8,3,2,29,5,7,47.6
10592,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10592,Bucks,Jevon Carter,1,21,1,100.0,2,1,2,1,1,13,1,1,100.0,2,0,1,5,0,2,100.0
10592,Bucks,George Hill,0,13,0,0.0,2,2,2,0,0,-1,1,0,0.0,0,0,0,0,2,0,0.0
10592,Bucks,Serge Ibaka,0,7,1,0.0,4,4,0,1,0,4,2,1,0.0,0,0,0,2,0,0,50.0
10592,Bucks,Brook Lopez,0,14,4,33.3,1,0,1,1,1,-1,4,3,75.0,4,1,1,6,1,3,25.0
10592,Bucks,Wesley Matthews,0,25,2,66.7,2,2,0,2,0,10,3,3,0.0,0,1,2,6,0,0,66.7
10592,Bucks,Jordan Nwora,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10608,Bucks,Khris Middleton,1,33,2,70.0,8,8,8,10,0,8,20,10,100.0,5,3,7,32,2,5,50.0
10608,Bucks,Giannis Antetokounmpo,1,34,3,0.0,10,8,2,12,2,5,23,2,75.0,16,2,0,36,2,12,52.2
10608,Bucks,Bobby Portis,1,29,2,0.0,6,5,3,5,1,13,7,2,100.0,2,0,0,12,1,2,71.4
10608,Bucks,Grayson Allen,0,23,1,66.7,3,2,1,2,1,3,3,3,0.0,0,1,2,6,0,0,66.7
10608,Bucks,Jrue Holiday,0,34,0,50.0,4,3,3,8,1,11,16,6,50.0,4,4,3,21,4,2,50.0
10608,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10608,Bucks,Jevon Carter,0,12,1,50.0,4,4,1,1,0,-2,2,2,0.0,0,0,1,3,0,0,50.0
10608,Bucks,George Hill,0,17,1,66.7,2,2,1,2,0,5,4,3,0.0,2,0,2,6,0,0,50.0
10608,Bucks,Serge Ibaka,0,17,3,0.0,2,2,0,4,0,1,6,1,0.0,0,0,0,8,0,0,66.7
10608,Bucks,Brook Lopez,0,15,4,33.3,2,2,0,1,0,-5,4,3,0.0,0,0,1,3,0,0,25.0
10608,Bucks,Wesley Matthews,0,20,2,66.7,6,3,2,2,3,6,4,3,66.7,3,1,2,8,3,2,50.0
10608,Bucks,Jordan Nwora,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10623,Bucks,Khris Middleton,0,25,2,42.9,7,6,5,6,1,-9,13,7,0.0,0,3,3,15,1,0,46.2
10623,Bucks,Bobby Portis,1,25,1,0.0,10,7,0,2,3,-7,10,4,0.0,0,1,0,4,0,0,20.0
10623,Bucks,Brook Lopez,2,20,3,0.0,4,1,1,6,3,-18,10,2,100.0,3,0,0,15,0,3,60.0
10623,Bucks,Grayson Allen,0,21,1,50.0,5,5,2,4,0,-9,7,6,100.0,2,3,3,13,0,2,57.1
10623,Bucks,Jrue Holiday,0,23,1,25.0,2,2,7,5,0,-18,13,4,75.0,4,4,1,14,2,3,38.5
10623,Bucks,Thanasis Antetokounmpo,0,12,0,0.0,4,2,0,4,2,5,4,0,50.0,4,0,0,10,0,2,100.0
10623,Bucks,Jevon Carter,0,27,1,33.3,5,5,7,4,0,-2,6,3,100.0,2,2,1,11,0,2,66.7
10623,Bucks,Pat Connaughton,0,20,2,45.5,3,2,2,5,1,-6,11,11,0.0,0,0,5,15,1,0,45.5
10623,Bucks,George Hill,0,4,1,0.0,0,0,0,0,0,-7,0,0,0.0,0,0,0,0,1,0,0.0
10623,Bucks,Serge Ibaka,0,21,3,16.7,5,3,0,1,2,-10,11,6,100.0,2,0,1,5,0,2,9.1
10623,Bucks,Wesley Matthews,0,16,1,60.0,2,1,1,3,1,-14,5,5,0.0,0,0,3,9,1,0,60.0
10623,Bucks,Jordan Nwora,1,20,2,50.0,4,3,2,3,1,0,7,4,0.0,0,1,2,8,0,0,42.9
10647,Bucks,Wesley Matthews,0,24,0,50.0,2,1,2,4,1,8,8,4,50.0,2,0,2,11,0,1,50.0
10647,Bucks,Giannis Antetokounmpo,3,29,3,50.0,17,16,5,9,1,28,12,2,66.7,9,9,1,25,1,6,75.0
10647,Bucks,Brook Lopez,2,23,2,50.0,6,4,2,4,2,7,9,4,0.0,0,2,2,10,0,0,44.4
10647,Bucks,Grayson Allen,0,23,1,0.0,2,2,2,5,0,13,7,0,0.0,0,0,0,10,0,0,71.4
10647,Bucks,Jrue Holiday,0,31,0,40.0,0,0,7,12,0,10,17,5,50.0,2,0,2,27,1,1,70.6
10647,Bucks,Bobby Portis,0,22,2,0.0,9,9,1,3,0,15,6,1,0.0,0,1,0,6,1,0,50.0
10647,Bucks,Thanasis Antetokounmpo,0,4,0,0.0,3,2,0,0,1,-1,1,0,50.0,2,0,0,1,0,1,0.0
10647,Bucks,Jevon Carter,0,18,0,100.0,4,4,2,3,0,8,4,1,0.0,0,1,1,7,0,0,75.0
10647,Bucks,Pat Connaughton,0,23,1,42.9,5,5,3,4,0,20,8,7,100.0,3,0,3,14,0,3,50.0
10647,Bucks,George Hill,0,15,1,0.0,1,1,0,1,0,16,3,2,0.0,0,1,0,2,1,0,33.3
10647,Bucks,Serge Ibaka,1,18,1,50.0,4,4,2,4,0,17,6,2,100.0,2,0,1,11,0,2,66.7
10647,Bucks,Jordan Nwora,0,4,1,0.0,0,0,0,1,0,-1,1,0,0.0,0,0,0,2,0,0,100.0
10662,Bucks,Wesley Matthews,0,27,0,0.0,1,0,1,0,1,7,1,1,0.0,0,0,0,0,1,0,0.0
10662,Bucks,Bobby Portis,0,29,3,100.0,12,11,1,5,1,-7,11,1,0.0,0,3,1,11,0,0,45.5
10662,Bucks,Brook Lopez,1,28,2,0.0,2,1,2,5,1,1,11,4,75.0,4,3,0,13,0,3,45.5
10662,Bucks,Grayson Allen,1,28,0,71.4,4,4,1,7,0,4,10,7,100.0,2,2,5,21,0,2,70.0
10662,Bucks,Jrue Holiday,0,32,2,50.0,3,3,10,10,0,15,18,6,100.0,1,6,3,24,1,1,55.6
10662,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10662,Bucks,Jevon Carter,0,13,1,66.7,2,2,4,3,0,-4,5,3,0.0,0,0,2,8,1,0,60.0
10662,Bucks,Pat Connaughton,0,22,2,50.0,5,4,0,4,1,12,8,6,83.3,6,0,3,16,1,5,50.0
10662,Bucks,George Hill,0,23,0,0.0,4,4,2,4,0,9,6,1,100.0,2,0,0,10,0,2,66.7
10662,Bucks,Serge Ibaka,0,16,4,66.7,5,5,2,4,0,15,5,3,100.0,1,1,2,11,1,1,80.0
10662,Bucks,Sandro Mamukelashvili,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10662,Bucks,Jordan Nwora,0,18,3,0.0,3,3,0,0,0,8,6,3,0.0,0,0,0,0,0,0,0.0
10662,Bucks,Lindell Wigginton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10677,Bucks,Khris Middleton,0,28,2,25.0,5,5,5,5,0,-10,16,4,100.0,5,5,1,16,0,5,31.2
10677,Bucks,Giannis Antetokounmpo,4,28,3,0.0,11,9,4,11,2,-10,20,1,80.0,10,2,0,30,0,8,55.0
10677,Bucks,Brook Lopez,1,21,4,40.0,6,4,0,4,2,-11,9,5,0.0,0,0,2,10,2,0,44.4
10677,Bucks,Grayson Allen,0,29,4,33.3,3,3,1,3,0,-7,6,3,0.0,0,2,1,7,0,0,50.0
10677,Bucks,George Hill,0,24,1,25.0,1,1,3,2,0,-14,6,4,0.0,0,1,1,5,0,0,33.3
10677,Bucks,Bobby Portis,1,20,2,25.0,11,3,0,2,8,-15,13,4,66.7,3,0,1,7,0,2,15.4
10677,Bucks,Thanasis Antetokounmpo,0,4,0,0.0,2,1,0,0,1,-4,1,0,100.0,2,0,0,2,0,2,0.0
10677,Bucks,Jevon Carter,0,22,1,100.0,1,1,3,4,0,-9,5,1,0.0,0,1,1,9,1,0,80.0
10677,Bucks,Pat Connaughton,0,21,1,0.0,4,3,1,3,1,-20,7,4,75.0,4,1,0,9,0,3,42.9
10677,Bucks,Sandro Mamukelashvili,0,4,1,0.0,0,0,0,0,0,-4,0,0,0.0,0,0,0,0,0,0,0.0
10677,Bucks,Wesley Matthews,1,17,2,0.0,0,0,1,0,0,-8,2,2,0.0,0,0,0,0,1,0,0.0
10677,Bucks,Jordan Nwora,0,10,0,0.0,2,2,0,2,0,-7,5,2,0.0,0,0,0,4,0,0,40.0
10677,Bucks,Lindell Wigginton,0,5,0,0.0,0,0,1,1,0,-6,3,2,50.0,2,1,0,3,0,1,33.3
10696,Bucks,Khris Middleton,1,39,0,37.5,9,7,7,8,2,7,17,8,60.0,5,2,3,22,1,3,47.1
10696,Bucks,Giannis Antetokounmpo,3,37,3,33.3,14,11,6,16,3,3,24,3,70.0,10,3,1,40,1,7,66.7
10696,Bucks,Brook Lopez,0,29,4,44.4,3,2,0,6,1,-3,14,9,100.0,1,2,4,17,0,1,42.9
10696,Bucks,Wesley Matthews,0,25,2,50.0,3,1,1,2,2,-1,5,2,0.0,0,0,1,5,1,0,40.0
10696,Bucks,Jrue Holiday,0,40,0,33.3,8,8,10,7,0,11,16,6,100.0,2,1,2,18,1,2,43.8
10696,Bucks,Grayson Allen,0,24,2,50.0,4,4,0,3,0,-1,5,4,66.7,3,2,2,10,0,2,60.0
10696,Bucks,Thanasis Antetokounmpo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10696,Bucks,Jevon Carter,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
10696,Bucks,Pat Connaughton,0,18,1,0.0,1,1,0,1,0,0,5,4,0.0,0,0,0,2,0,0,20.0
10696,Bucks,George Hill,0,8,1,0.0,0,0,0,0,0,-7,0,0,50.0,2,0,0,1,0,1,0.0
10696,Bucks,Serge Ibaka,0,3,1,0.0,1,1,1,0,0,-3,0,0,0.0,0,0,0,0,0,0,0.0
10696,Bucks,Jordan Nwora,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
